cluster_id,row_id,who_reached,phone,campaign_name,reason_core,reason_free_text,outcome_free_text,confidence,evidence_json
-1,d3ca497edab1b7466feb8157b2299e5648451f33,,+49226192850,Dexter  PLZ 4-9,handled by another department,handled by another department,callback requested,0.9,"{""quote"": ""Das ist eine andere Abteilung, die sich dann drum kümmert, mit E-Mails""}"
-1,d00647dd863746a855813289649ab5164827ae85,,+492832986600,Dexter  PLZ 4-9,handled by association,handled by association,gatekept,0.9,"{""quote"": ""Das macht der Verband selber.""}"
-1,89cbc9199d62b41b8e9459c8cefeaaa6999361e3,,+49538193760,DEXTER  PLZ 3+6,handled by association/esn,handled by association/esn,no sale,0.9,"{""quote"": ""Wir haben ja einen Zusammenschluss mit der ESN,""}"
-1,657f84f48a3e9a6331529dcea1815aa3a9eb35f1,,+4923133490,DEXTER  PLZ 4+5,handled by central management,handled by central management,gatekept,0.9,"{""quote"": ""das läuft alles über unsere Geschäftsführung""}"
-1,f9a959bbe6ae07af9264afd56d28a252678ee81e,,+4972648930,DEXTER  PLZ 7,handled by central quality department,handled by central quality department,referral to central office,0.9,"{""quote"": ""Das läuft bei uns alles über die Zentrale.""}"
-1,d8a3b501125c9534d05c301aa708811774b9a1a7,,+49772083060,Dexter  PLZ 4-9,handled by district association,handled by district association,no sale,0.9,"{""quote"": ""ist kein Bedarf, weil diese Dinge gehen alle von unserem Bezirksverband aus""}"
-1,21913a1ca65f67bc9598928ae6bd64bce819dd0f,,+497821922090,DEXTER  PLZ 7,handled by hq,handled by head office,gatekept,0.9,"{""quote"": ""wir werden da über die Hauptverwaltung von uns versorgt""}"
-1,41c58dee9c909ce40bd78fd1cdf023be2739f1e6,,+497367922200,DEXTER  PLZ 7,handled by hq,handled by head office,referral to head office,0.9,"{""quote"": ""Nein, das geht bei uns über die Hauptverwaltung.""}"
-1,48e6a4ac95b52b28ff4f3e76e1a8100df5e05630,,+49229391380,DEXTER  PLZ 4+5,handled by hq,handled by head office,referred to central office,0.9,"{""quote"": ""das über die Hauptverwaltung geregelt wird""}"
-1,9c0d95be4a9c74b88cd8b0bcfe311ccc2f130e3a,,+4926422070,DEXTER  PLZ 4+5,handled by hq,handled by headquarters,gatekept,0.9,"{""quote"": ""Da sind Sie bei uns dann an der falschen Stelle.""}"
-1,d84df7b5c25acd245c912b152d4d4e10fbb13907,,+49266499570,DEXTER  PLZ 4+5,handled by hq,handled by headquarters,gatekept,0.9,"{""quote"": ""das geht über die Hauptzentrale, die Hauptstelle.""}"
-1,258f9715889e5ce5830d35ff422e50e081739e2a,,+49258266970,Dexter  PLZ 4-9,handled by it,handled by it; currently not open,referral to it,0.9,"{""quote"": ""Das läuft über unsere IT und die sind da zur Zeit noch nicht für offen.""}"
-1,ca5e09b60c8bd6d12739fd10df6bbab7b17e316d,,+495218012201,DEXTER  PLZ 3+6,handled by it,handled by it; referred to website,redirected to website,0.9,"{""quote"": ""Gehen Sie ins Internet techniklotsen.de""}"
-1,1f219a30f67e48f66431a5499c264f60f4298acf,,+4925176060,Dexter  PLZ 4-9,handled by management,handled by management; qm,no sale,0.9,"{""quote"": ""Das läuft alles schon über unsere Geschäftsleitung, über unsere QM-Beauftragte.""}"
-1,1c2514b899df967261d74d6755f68c45ee08cd30,,+492236962100,Dexter  PLZ 4-9,handled by parent company in bavaria,handled by parent company in bavaria,gatekept,0.95,"{""quote"": ""Hat sich erledigt, das läuft bei uns alles über unsere Stammfirma und die ist in Bayern""}"
-1,2e2bdc14c7057abd2a4ed91c9aa682a51412c1e4,,+492304982900,DEXTER  PLZ 4+5,handled by parent organization,handled by parent organization,gatekept,0.9,"{""quote"": ""So etwas läuft bei uns immer über unseren Träger""}"
-1,0187bc52d2368db8d651c382d8a06debdb7b1a9e,,+49711636760,Dexter PLZ 1-2-8,handled by project management,handled by project management,email requested,0.95,"{""quote"": ""Das macht allerdings nicht unser QM, das macht unser Projektmanagement.""}"
-1,f87563fd66d6d2c7c30373f6aa21472daf4a298e,,+4939415664319,Dexter Altersheim,handled by qm department,handled by qm department,gatekept,0.9,"{""quote"": ""Ich bin nicht derzeit Beansprechpartner, weil das bei uns übergeordnet über das QM des Unternehmens läuft.""}"
-1,dcf31c62d914b2b4f17dea33750f63bf635fee31,,+4939292650311,DEXTER  PLZ 3+6,handled by regional association,handled by regional association,referral to regional office,0.9,"{""quote"": ""das macht alles der Regionalverband, die Hauptdienstleisterstelle.""}"
-1,0af10ed349d63aa5c026f448622b035f8c7c049e,,+497031416170,Dexter  PLZ 4-9,handled centrally,handled centrally; not responsible,no sale,0.95,"{""quote"": ""läuft alles über die Geschäftsstelle, da bin ich allgemein nicht der richtige Ansprechpartner.""}"
-1,257a84e4dcc0d69cdef787b6e13ea8707af89b31,,+495321685050,DEXTER  PLZ 3+6,handled centrally,handled centrally,no sale,0.9,"{""quote"": ""Da sind wir zentral gesteuert.""}"
-1,4b95d78010a3dba50516cb9e3ae479adc85c9044,,+49944497710,DEXTER  PLZ 9,handled centrally,handled centrally; no interest,gatekept,0.85,"{""quote"": ""bei uns das ja alles zentral läuft""}"
-1,530c1b276b15da03c55ce4a9f90f54c3ebd7b44c,,+491749612680,DEXTER  PLZ 9,handled centrally,handled centrally; provided contact number,referral provided,0.9,"{""quote"": ""Da gebe ich Ihnen mal eine Nummer""}"
-1,5d5ee925e30e4e320deca70eb19d4bc13f5ef809,,+496173934450,Dexter  PLZ 4-9,handled centrally,handled centrally,gatekept,0.9,"{""quote"": ""Wenn wir was brauchen, läuft das über die Zentrale, ne?""}"
-1,5ea450d5df75279ddba37920cae77ea7391819f5,,+4971345090,Dexter  PLZ 4-9,handled centrally,handled centrally; no interest,no sale,0.9,"{""quote"": ""Ja, aber es besteht auch kein Interesse.""}"
-1,7e26f2ad593629755dd48efa7f0aef5c2e2d79d2,,+4935141710,Dexter PLZ 1-2-8,handled centrally,handled centrally; not local,referred to central office,0.9,"{""quote"": ""Das geht grundsätzlich über die Zentrale, nicht über die einzelnen Einrichtungen.""}"
-1,8e3e71f8d6f86f9e809b3f387a6cb65b3a693bda,,+49643293470,DEXTER  PLZ 3+6,handled centrally,handled centrally,gatekept,0.9,"{""quote"": ""dafür sind wir leider hier kein Ansprechpartner, weil das geläuft alles über Ludwigshafen""}"
-1,de541aa2acf6d0e3ca957a13bfd34865b51dd457,,+497121144790,DEXTER  PLZ 7,handled centrally,handled centrally,referred to central office,0.9,"{""quote"": ""am besten in der Zentrale in Kirchheim.""}"
-1,2771360e5016a97a56e9c6b4d671ab0244c002b4,,+4938362570,Dexter PLZ 1-2-8,handled elsewhere,handled elsewhere; referral given,contact info given,0.9,"{""quote"": ""Das ist die 03834. 03834 und dann die 860.""}"
-1,8c9baf272b79f0117161253d270cb913a6160a66,,+49333438500,Dexter PLZ 1-2-8,handled elsewhere,handled elsewhere,gatekept,0.95,"{""quote"": ""So weit geht das alles von woanders aus.""}"
-1,a427c4a99f6311f504c68daa748716f66112ba23,,+49610352396,DEXTER  PLZ 3+6,hearing difficulties,hearing difficulties; prefers email,email requested,0.9,"{""quote"": ""Dann mache ich eine E-Mail.""}"
-1,d798c31f5bfc1cf74185b8fadef9342460f9dfdc,,+492635922000,Dexter  PLZ 4-9,home management reachable at other facility,home management reachable at other facility,phone number provided,0.9,"{""quote"": ""Die Heimleitung ist heute in unserer Einrichtung Bad Hönningen erreichbar""}"
-1,798926492629a9408c2d38c63a510cb9e37e4283,,+49803136960,Dexter PLZ 1-2-8,home manager not reachable,home manager not reachable,follow-up by email,0.9,"{""quote"": ""telefonisch ist die Heimleitung nicht zu erreichen?""}"
-1,a6b651e475c3dd2c0611390b2d720d621c86a913,,+4951126095400,DEXTER  PLZ 3+6,in,in-house development,no sale,0.9,"{""quote"": ""somit besteht da kein Bedarf.""}"
-1,5d4df4b580c071a827fad06220d176f9c1303f0d,,+497191146100,Dexter  PLZ 4-9,in meeting,in meeting; unavailable,callback requested,0.9,"{""quote"": ""Im Moment gerade in der Besprechung, so in einer halben, dreiviertel Stunde ungefähr wieder.""}"
-1,6c3b89bdd822dcda355ae86b4538343e650f0be6,,+493760288113,Dexter PLZ 1-2-8,in meeting,in meeting; unavailable,gatekept,0.9,"{""quote"": ""die hat momentan eine Besprechung.""}"
-1,7e714cb6504625ef11d4f880bdfde5c83ede15ed,,+4963141530,Dexter  PLZ 4-9,in meeting,in meeting; unavailable until 14:00,gatekept,0.9,"{""quote"": ""die haben Sitzung heute bis circa 14 Uhr. Bis 14 Uhr sind die verhindert, nicht zu erreichen.""}"
-1,af61049cd98937da9f360935f2ef5e7fa0c7b27f,,+49795154060,DEXTER  PLZ 4+5,in meeting,in meeting; returns afternoon,callback requested,0.95,"{""quote"": ""Der ist noch auf der Haus, in einer Besprechung, der kommt heute Nachmittag wieder rein.""}"
-1,e1fa3e42a320de88e16d2bb25ca7bf4342fb34fc,,+49442199360,DEXTER  PLZ 3+6,in meeting,in meeting; not present,callback scheduled,0.9,"{""quote"": ""Der ist in einem Gespräch, der ist gar nicht hier vor Ort.""}"
-1,d287c28b485ed06b509a0b7c8e40a649e04e0ae4,,+49713192140,Dexter  PLZ 4-9,in meeting until 10,in meeting until 10,callback requested,0.9,"{""quote"": ""Die ist bis zum 10. in der Besprechung""}"
-1,a62e4247f7ad7378020c1e42c4f6b7086087d269,,+49254323812,DEXTER  PLZ 4+5,in meetings,in meetings; unavailable,gatekept,0.9,"{""quote"": ""Der ist bis 3 Uhr in Gesprächen.""}"
-1,034188566f9edd9566c650f3f285cb4f59d05a80,,+493852010100,Dexter PLZ 1-2-8,in pdl meeting,in pdl meeting,callback requested,0.9,"{""quote"": ""Der ist in der PDL-Runde.""}"
-1,7220b30b7fc3ee832f7ba9627c0eea7972a69c4f,,+49711619260,DEXTER  PLZ 3+6,information already forwarded,information already forwarded; no interest likely,no sale,0.9,"{""quote"": ""es besteht kein Interesse.""}"
-1,c34661add9f6b2d718c4964afaa4d1efbba755e9,,+496858313,Dexter  PLZ 4-9,informed by association,informed by association,no meeting,0.9,"{""quote"": ""wir sind da mit unserem Verband, da kriegen wir die Informationen genügend""}"
-1,30a419b230adbc2909a07a7625dd219174fda0f6,,+495313908104,DEXTER  PLZ 3+6,intended contact absent,intended contact absent,callback requested,0.9,"{""quote"": ""dann melde ich mich dann gleich nochmal.""}"
-1,b88143fb112c02530ad76f9abd34a98b948cf02d,,+498334981100,Dexter PLZ 1-2-8,interest,interest; manual documentation,invitation promised,0.8,"{""quote"": ""Ich schicke den Einladungs-Link zu.""}"
-1,4998c25a7902eeb2332c953834e84d8b211535e5,,+491636963742,DEXTER  PLZ 3+6,interested,interested; appointment time agreed,meeting scheduled,0.85,"{""quote"": ""Da können Sie dann Herrn Margulan direkt an den Termin fragen.""}"
-1,5099fcf9edb2b554487d13863f5277028ae4bd70,,+4933627390,Dexter PLZ 1-2-8,interested,interested; involve main contact,info requested,0.9,"{""quote"": ""Frau Kurz ist die HauptPDL, ich bin ihr Stellvertreter""}"
-1,629bf3654cd12cdbc1f4d02ff657f4936ee9d946,,+49367838660,Dexter  PLZ 4-9,internal it provision,internal it provision,no sale,0.9,"{""quote"": ""Da kann ich schon sagen, haben wir kein Interesse.""}"
-1,fedbad39a9362a0ff4ccafb5ad244d9932305d60,,+4979548020,DEXTER  PLZ 7,it handled by parent organization,it handled by parent organization,referral to central office,0.95,"{""quote"": ""alles, was unsere IT-Systeme betrifft, wird über den Träger geregelt.""}"
-1,31f1e8f80a2f6381195921fbcfed332bdc00f7d4,,+493088626860,DEXTER  PLZ 9,it handles,it handles; prefers written contact,email address provided,0.9,"{""quote"": ""können Sie gerne einmal eine kurze Vorstellungs-E-Mail hinschicken""}"
-1,48f74ab90ae0b71f21bd2414d3080fe8ea1b3116,,+49623272002,Dexter  PLZ 4-9,ivr routing,ivr routing; receptionist answered,gatekept,0.9,"{""quote"": ""Sie werden zur Verwaltung weitergeleitet.""}"
-1,46bcc9bfbd8305551c493e1311267e73f15414b9,,+4983829435091,Dexter PLZ 1-2-8,leadership on vacation,leadership on vacation,referred to central office,0.9,"{""quote"": ""die Zentrumsleitung ist halt jetzt zwei Wochen im Urlaub""}"
-1,7ec2fb27f62fa39219e95db6f3256069480766ee,,+498917970,Dexter PLZ 1-2-8,lines busy,lines busy,unreachable,0.9,"{""quote"": ""Leider sind unsere Leitungen derzeit alle belegt.""}"
-1,45ecdd4dfd7a11f61ca081415629b56fbcbd9a40,,+492842929500,DEXTER  PLZ 4+5,link received,link received; will confirm,invitation sent,0.86,"{""quote"": ""Ja, da ist was angekommen.""}"
-1,19a133ccc89f7eed74f7f13ce10ef31a076ae123,,+498321805070,Dexter PLZ 1-2-8,link sent,link sent; recipient opened,invitation accepted,0.9,"{""quote"": ""Jetzt ist was da.""}"
-1,37329b487f568be06cb11473ab53a475b2ffcb36,,+4976136850,Dexter  PLZ 4-9,managed by saarbrücken,managed by saarbrücken,no sale,0.9,"{""quote"": ""Das wird von Saarbrücken gemanagt.""}"
-1,18b140bfbfdd79659fe609bcb13737924329f219,,+492218690094,DEXTER  PLZ 4+5,management busy,management busy; accepted remote invite,invitation sent,0.9,"{""quote"": ""die Geschäftsführung ist bereits in der Abrechnung""}"
-1,e72fcd03d5ecbacc9a51e050a97d74b1887293bc,,+4951216930,DEXTER  PLZ 3+6,management not interested,management not interested,no sale,0.9,"{""quote"": ""die Geschäftsführung möchte das nicht""}"
-1,d7144e32fef810bfd057e2b7d061d57c93e26413,,+4951152952220,Dexter PLZ 1-2-8,management policy,management policy; no interest,no sale,0.9,"{""quote"": ""laut Anweisung von unserer Geschäftsführung haben wir an solchen Telefonaten kein Interesse""}"
-1,4be8441173cc101329ec8e1eb0d7318ee563d267,,+49623194035500,DEXTER  PLZ 3+6,management unreachable,management unreachable; request email,gatekept,0.9,"{""quote"": ""Also grundsätzlich sagt er immer, ist ganz gut, wenn Sie vorab mal eine E-Mail schicken.""}"
-1,d8532dd3049de4f33264b4122ec4198b03eaa110,,+4924141355125,Dexter  PLZ 4-9,meeting,meeting; unavailable,callback requested,0.9,"{""quote"": ""wir haben jetzt ein Meeting""}"
-1,3d2b2b1e7ed4f8052a8262fa9dd11617f77be7ab,,+493081810219,Dexter PLZ 1-2-8,misdialed,misdialed; wrong department,no transfer,0.9,"{""quote"": ""Ich bin jetzt in der Finanzbuchleitung Krankenhaus.""}"
-1,ef6eb908efde28ac5cfdcc75eca3df409c84eab7,,+494030700890,Dexter PLZ 1-2-8,misdialed,misdialed; intended hospital,wrong number,0.9,"{""quote"": ""Ich wollte das Krankenhaus anrufen. Oh, ich habe mich verweht.""}"
-1,e6983acdf75bb813f92bc7329eb48f499b8ea1a3,,+49401818863332,Dexter PLZ 1-2-8,misdialed number,misdialed number,wrong contact,0.9,"{""quote"": ""Nee, ich bin in der Kita.""}"
-1,e8ec7c9ac1618c3a19000c00ee7cf787ea6d6b41,,+497822789870,Dexter  PLZ 4-9,misdialed number,misdialed number,wrong recipient,0.9,"{""quote"": ""Nein, Sie sind in einem Pflegeheim in Ettenheim gelandet.""}"
-1,0741a7587595843dea7c8f004adc5a2c25c98e9d,,+4968389026450,DEXTER  PLZ 3+6,must contact administration,must contact administration,referral provided,0.9,"{""quote"": ""Müssen Sie in der Verwaltung anrufen.""}"
-1,557d297f0f8138e77e7023b681ba938ca8d5d965,,+49511676861001,DEXTER  PLZ 3+6,must contact central office,must contact central office,gatekept,0.9,"{""quote"": ""Ne, dann bin ich nicht interessiert.""}"
-1,f916fe91b1a864630b1ee646b94658c01b0dfd19,,+49412150468,Dexter PLZ 1-2-8,must contact hq in berlin,must contact head office in berlin,no sale,0.9,"{""quote"": ""da müssen Sie sich an Berlin wenden.""}"
-1,6786daeda012bdbc1c3d2c8e43dc2be08980a6d9,,+496391910120,Dexter Altersheim,needs approval from boss,needs approval from boss,callback requested,0.9,"{""quote"": ""Also Interesse wäre eventuell da, aber die Fahidpach wollte es noch mit der Chefs besprechen.""}"
-1,07c56347fd2b1a00b7ec86cc76f45e9a2beb8535,,+49644121030,DEXTER  PLZ 3+6,needs main office approval,needs main office approval,referred to head office,0.9,"{""quote"": ""aber da müssten Sie mit der Hauptstelle in Düsseldorf sprechen.""}"
-1,f92871a1463ac1037180874644b5fe3bd05b2687,,+496331522175,DEXTER  PLZ 3+6,new employee,new employee; unfamiliar with contacts,passed to colleague,0.9,"{""quote"": ""Ich bin ziemlich neu in diesem Unternehmen.""}"
-1,0c11f2c2986dbb1668feab2f0f2d8c0924b03c0b,,+498988922560,Dexter PLZ 1-2-8,no answer at department,no answer at department,number provided,0.9,"{""quote"": ""So, da meldet sich leider niemand, ich gebe Ihnen die Telefonnummer.""}"
-1,e0bef1e32028f2b6bd051d471073c3e142d92219,,+4933752880,Dexter PLZ 1-2-8,no authority to approve,no authority to approve,no appointment,0.9,"{""quote"": ""Ich weiß, dass ich dafür nicht das Okay bekomme.""}"
-1,0c5c838aa51a0346891929ca5b0458793b003777,,+497131598170,DEXTER  PLZ 7,no budget,no budget; not possible now,no sale,0.9,"{""quote"": ""nee, das geht im Moment nicht und dafür ist auch kein Geld vorhanden.""}"
-1,20012f3ca3424567191da73ce5cdd8756ce5bf6b,,+497131598170,Dexter  PLZ 4-9,no capacity,no capacity,no sale,0.9,"{""quote"": ""wir haben im Moment gerade keine Kapazität dafür""}"
-1,e8c648fa9905debd508ab6b27e1a03bfc0d54c88,,+497822789870,DEXTER  PLZ 7,no decision authority,no decision authority; mandated system,referral to central number,0.9,"{""quote"": ""Ich habe kein Mitspracherecht, was die Sache anbelangt.""}"
-1,00e8e70f96728ba06596fbe99a3332a990b35bd7,,+49401818873076,Dexter PLZ 1-2-8,no direct number,no direct number; use switchboard,gatekept,0.9,"{""quote"": ""die Nummer habe ich tatsächlich nicht""}"
-1,6d0827c71a76f6e66491286d2ea27b09a8f2a390,,+4976136850,DEXTER  PLZ 7,no documentation system,no documentation system,no sale,0.9,"{""quote"": ""und haben kein Dokumentationssystem""}"
-1,0c37a8abfff67ed5abfa0e95218c3723b30efe58,,+493941607747,DEXTER  PLZ 3+6,no facility onsite,no facility onsite,no sale,0.9,"{""quote"": ""wir haben keine Einrichtung mehr hier""}"
-1,63b8d676a5f5d00ed0e5997668c562c4b71be6ea,,+493379401180,Dexter PLZ 1-2-8,no home management,no home management; assisted living only,no sale,0.9,"{""quote"": ""Wir haben keine Heimleitung, wir sind nur ein betreutes Wohnen.""}"
-1,bc61eb5ecc817e6b7e6415765fd698e384c73ab6,,+496181428700,DEXTER  PLZ 3+6,no in,no in-house care offered,no sale,0.9,"{""quote"": ""hier ist keine Pflege bei uns im Haus""}"
-1,82b1121d5a85899270bfa107836e7ef6a2c88dd3,,+4943428010,Dexter PLZ 1-2-8,no internal contact,no internal contact,callback requested,0.9,"{""quote"": ""ich kenne jetzt hier keinen""}"
-1,3b5a887347bef1f24deac8038c93092fdf693261,,+496946998103,DEXTER  PLZ 3+6,no longer operates care service,no longer operates care service,no sale,0.95,"{""quote"": ""ich habe keinen Pflegedienst mehr""}"
-1,a636e0a95eb3a1498b99779c92bb1be96b310541,,+49510552620,DEXTER  PLZ 3+6,no need for ai,no need for ai,no interest,0.95,"{""quote"": ""Wir brauchen hier kein KI.""}"
-1,4bee4e1328ae66ca20d364e7a195d391132bea8b,,+49898208140,Dexter PLZ 1-2-8,no nursing department,no nursing department,no sale,0.9,"{""quote"": ""Wir haben keine Pflegedirektion gesehen""}"
-1,c30b2d0716cd2f5b7e60a9dbddd9bd81baa609f7,,+49892908300,Dexter PLZ 1-2-8,no nursing directorate,no nursing directorate; professional association,wrong contact,0.9,"{""quote"": ""Also bei uns gibt es keine Pflegedirektion, genau.""}"
-1,21c7ccf3e6578e6002ae763d42c8e6a4054758b9,,+4922049290,DEXTER  PLZ 4+5,no one present today,no one present today,callback requested,0.9,"{""quote"": ""Heute ist keiner mehr im Hause.""}"
-1,5d35737efb01e1935ce7883c7dea81673c55276a,,+4922127770,DEXTER  PLZ 4+5,no phone number available,no phone number available,gatekept,0.9,"{""quote"": ""Nee, leider nicht gerade, da bin ich selber auf der Station unterwegs.""}"
-1,4782401dd473f7dc7d00a301c0930b962db0dfaf,,+49620794210,DEXTER  PLZ 3+6,no speech documentation,no speech documentation,no sale,0.85,"{""quote"": ""Wir haben überhaupt keine Sprachdokumentation.""}"
-1,dbe848fece21a823f0a0e3ceae1dc4d12d6bd659,,+49821808480,Dexter PLZ 1-2-8,no time,no time; prefers email,info email requested,0.9,"{""quote"": ""per Telefon hat leider keiner Zeit.""}"
-1,62ac79f4ca470ba41319fd757d0a72768d1850b0,,+493085000350,Dexter PLZ 1-2-8,no time for phone,no time for phone,send email requested,0.9,"{""quote"": ""telefonisch haben wir für sowas keine Zeit.""}"
-1,03324e909489025b7b4557a4237d073dbda99d69,,+491622915716,DEXTER  PLZ 3+6,not applicable,not applicable; only assisted living services,no sale,0.9,"{""quote"": ""Nein, nein, das ist nur betreutes Wohnen, nur Betreuung.""}"
-1,b54b5b36d525d1fac71b3b9460093e9ce93381fe,,+497725938212,DEXTER  PLZ 7,not applicable,not applicable; no documentation duties,no sale,0.9,"{""quote"": ""Wir haben bloß Apartmentwohnungen, wo wir gar keine Betreuung in dem Sinne machen.""}"
-1,543562537a83660444d589849d1dea0d06ed857a,,+4936797760,DEXTER  PLZ 9,not authorized,not authorized; contact central office berlin,referred to head office,0.95,"{""quote"": ""wir sind überhaupt nicht berechtigt, irgendwas zu bestellen oder zu ordern oder irgendwas.""}"
-1,acbe9d55d743742e25b736353a0455881e9c9fcc,,+4915158055437,Dexter PLZ 1-2-8,not authorized,not authorized; requires management,gatekept,0.9,"{""quote"": ""ich gar nicht autorisiert bin""}"
-1,722f594fe1d54752e5dae6f25eaa7b2273852718,,+49230799360,Dexter  PLZ 4-9,not available until 14,not available until 14:00,callback requested,0.9,"{""quote"": ""die Heimleitung ist heute Nachmittag, ab 14 Uhr ist wieder im Haus.""}"
-1,ff0b411007bb521ec1a49627db610871ee4f5165,,+4985193107411,DEXTER  PLZ 9,not digitized,not digitized; handwritten processes,no sale,0.95,"{""quote"": ""Wir sind leider nicht im digitalisierten Haus.""}"
-1,6b8821fb5148f094df10668f10e58dca03383261,,+497031416170,DEXTER  PLZ 7,not planned for this and next year,not planned for this and next year,no sale,0.9,"{""quote"": ""Im Moment ist da nichts in Planung""}"
-1,6b16331f722e06efbfe31c73fe31a876383e9156,,+49644334040,DEXTER  PLZ 3+6,not ready,not ready; no current need,no interest,0.9,"{""quote"": ""Haben wir keine Interesse dran aktuell.""}"
-1,7ae79e129d426364102dbea431653d66aa3d4754,,+4975312888108,Dexter  PLZ 4-9,not ready to engage,not ready to engage,no sale,0.9,"{""quote"": ""wir noch gar nicht so weit sind, um uns mit der Thematik zu beschäftigen.""}"
-1,9c2fed86dce5490ff69895fadf4de8e8daecb227,,+4951152400,DEXTER  PLZ 3+6,not relevant,not relevant; not a caregiver,no sale,0.9,"{""quote"": ""Wir sind kein Pfleger.""}"
-1,3fa280fe4c1e7e5446b762a17067b6c3b99f3de0,,+494941942006,Dexter PLZ 1-2-8,not responsible,not responsible; provided contact,referral given,0.9,"{""quote"": ""Kerstin Flessner, die kümmert sich zu 100% um diese Dinge""}"
-1,4093c4859715a588f6896f095d19a7a3ca36e34f,,+4960219080,Dexter  PLZ 4-9,not responsible,not responsible; different authority,referred elsewhere,0.95,"{""quote"": ""Sie sollten sich aber an den Bezirksverband Unterfranken wenden, weil die ist nicht mehr geordnet zuständig.""}"
-1,714e579c42edf8d339af640f2925444b1e54a15c,,+4985839700,Dexter  PLZ 4-9,not responsible,not responsible; directed to central,gatekept,0.9,"{""quote"": ""da müssten Sie in der Zentrale anrufen.""}"
-1,a1a5da33f77a160fa51974528c69bffa809a5e46,,+492191463600,Dexter  PLZ 4-9,not responsible,not responsible; central office handles,referred to central office,0.9,"{""quote"": ""Bitte an die Geschäftsstelle wenden in Köln.""}"
-1,fc3e2e4c4953acfe4f6d16a17a4347d226ebaee0,,+497242701300,DEXTER  PLZ 7,not suitable now,not suitable now,no interest,0.9,"{""quote"": ""das kommt jetzt trotzdem nicht für uns in Frage""}"
-1,04b3d2987a994c70591b7a97817d3266e3093c52,,+49511525247,DEXTER  PLZ 3+6,not target,not target; rents apartments,removed from list,0.9,"{""quote"": ""Wir sind keine Einrichtung hier, Sie können uns rausnehmen, wir vermieten nur Wohnungen.""}"
-1,18b33ba787387e2ef55b4343eb37606cbbb743a6,,+4940544818,Dexter PLZ 1-2-8,not target,not target; private apartments,no sale,0.9,"{""quote"": ""Wir sind kein Heim.""}"
-1,2dd54d4ca365f89f20ed8b80b2b7f1ff2a125ecd,,+499112350918,DEXTER  PLZ 9,not target,not target; not a care home,no sale,0.9,"{""quote"": ""Ja, und wir selber sind kein Pflegeheim.""}"
-1,490e0418fc5d77d5c1cf8bf5c4d882f8076beaa0,,+49412392666,Dexter PLZ 1-2-8,not target,not target; not a care home,no sale,0.9,"{""quote"": ""Ach, Wohngemeinschaft, kein Pflegeheim.""}"
-1,b078c192a2e8d2d33962c4c3f0dba48f8a37e5ab,,+4925139573348,DEXTER  PLZ 4+5,not target industry,not target industry,wrong contact,0.9,"{""quote"": ""Wir sind kein Heim.""}"
-1,353bc8e497c5109536f451b858322c819191a529,,+4944089250,Dexter PLZ 1-2-8,nursing manager unavailable,nursing manager unavailable,callback scheduled,0.9,"{""quote"": ""Das ist schlecht, also am besten in drei Wochen dann nochmal im Durchbruch.""}"
-1,a8c7103a667df73f7e2d11e02d991e4bce4afe4f,,+4961234213,DEXTER  PLZ 3+6,on,on-call duty; prefers email,email requested,0.9,"{""quote"": ""Es ist immer schwer, ihn zu erreichen, weil wir Bereitschaftsdienst haben""}"
-1,75e7fa09cb77f4a194e3a7382b5420016d088ef7,,+497442123001,Dexter  PLZ 4-9,ongoing system transition,ongoing system transition,no sale,0.9,"{""quote"": ""Bei uns wird gerade alles umgestellt""}"
-1,2afe255f2150bf3cd2b4df37e21aa0fdc1eeb15d,,+497141968323,DEXTER  PLZ 7,online scheduling worked,online scheduling worked,meeting confirmed,0.85,"{""quote"": ""Und das Weitere können Sie dann, wie gesagt, mit dem Chef selber besprechen.""}"
-1,60ee20cb0e68bf2a62302ba77d43185133596b6a,,+492089413039,DEXTER  PLZ 4+5,only assisted living,only assisted living; no ambulant care,wrong contact,0.9,"{""quote"": ""Hier sind Sie mit der WG verbunden.""}"
-1,a18807a2bff49a7aab3f036f706a7047daaab943,,+494044190101,Dexter PLZ 1-2-8,only available mornings,only available mornings,callback requested,0.9,"{""quote"": ""Die ist immer nur vormittags da.""}"
-1,3479a30b1cd28c9354fc25d620e758fe89333a9d,,+493617720,Dexter  PLZ 4-9,only written requests accepted,only written requests accepted,send information by email,0.95,"{""quote"": ""telefonisch wäre nicht möglich, den Kontakt herzustellen, nur per Schriftverkehr.""}"
-1,4902c9ff17328595166e4008216741cf5b9eaad9,,+496196594350,DEXTER  PLZ 3+6,other priorities,other priorities,gatekept,0.9,"{""quote"": ""Da haben wir im Moment andere Sorgen.""}"
-1,cb9bb1bf2012a4fac5e4144568039ddee1591586,,+4954242940,Dexter  PLZ 4-9,out of office this week,out of office this week,decision maker unavailable,0.9,"{""quote"": ""Nein, der ist diese Woche nicht im Hause.""}"
-1,a57593f4f0d2d1dfd82f69b60abb83b13935f2dd,,+49441925570,Dexter PLZ 1-2-8,out of remit,out of remit; referred to it,referral given,0.9,"{""quote"": ""Sie können sich diesbezüglich gerne ans Diakonische Werk Oldenburg wenden in die IT-Abteilung""}"
-1,1b273fd2b9aa00a06c34765ce33ba9357b049266,,+4951195467311,DEXTER  PLZ 3+6,pdl in different department,pdl in different department,contact number provided,0.9,"{""quote"": ""Ja, das ist einmal 954 67 311.""}"
